gn:id,gp:id_factual,gp:id_blackmad,reason
752284,2307736,55871100,mismatch
3516840,26802986,147240,mismatch
2848001,12634845,688107,mismatch
2845891,12634846,689189,mismatch
3465745,430078,429975,mismatch
4907576,55830797,55830566,mismatch
3064379,12604556,799518,mismatch
7287406,56071079,56064361,mismatch
6359649,22661498,12688275,mismatch
2953400,636466,636467,mismatch
4916810,55830445,23504767,mismatch
3393860,441686,441591,mismatch
5525090,55827316,55827540,mismatch
7871499,12674996,548536,mismatch
4240684,55824823,55830423,mismatch
4912980,55830447,55831020,mismatch
2938740,643868,12623459,mismatch
2831847,695205,12623132,mismatch
6361760,767119,12691021,mismatch
2831294,695465,12635465,mismatch
2793940,12602548,968575,mismatch
2962504,20073247,561760,mismatch
2962729,20073243,561639,mismatch
3066811,12609801,797400,mismatch
1686652,1199837,1193458,mismatch
1686728,1199836,56121258,mismatch
2511350,29372886,772922,mismatch
2921755,12635386,651907,mismatch
4026082,55920406,55919641,mismatch
119940,2255049,2244466,mismatch
418548,2255048,2244328,mismatch
120074,2255046,2228377,mismatch
120931,2255040,2243293,mismatch
6347042,55825044,55824224,mismatch
3714956,26793582,154574,mismatch
3703946,26793581,159210,mismatch
3702390,26793584,159707,mismatch
604763,896707,896711,mismatch
6362219,767573,12692993,mismatch
6360861,767726,12692629,mismatch
4479207,2450458,2372877,mismatch
6361636,776342,12689808,mismatch
4023234,55883493,55891009,mismatch
2661630,12682894,781722,mismatch
2452480,1374853,56014911,mismatch
3169345,721691,12680152,mismatch
7125999,55833671,55833877,mismatch
3180991,718527,711892,mismatch
665003,878292,876387,mismatch
2144232,1099367,22720973,mismatch
3388312,450953,450952,mismatch
1136250,1924333,1924734,mismatch
1869577,1093959,56122498,mismatch
4709387,55827581,23506981,mismatch
6534419,29334446,22745738,mismatch
3120989,761953,56121164,mismatch
3175316,716810,29338619,mismatch
6355594,774365,12688704,mismatch
2742643,736569,29383918,mismatch
3119541,12692611,763587,mismatch
3119516,12692612,763614,mismatch
1687534,1192967,1192687,mismatch
2724680,20150795,885348,mismatch
2031484,2265640,2266571,mismatch
2903256,12623590,660526,mismatch
3205666,12623595,22528059,mismatch
2896823,12623592,20159559,mismatch
2875738,12623597,672761,mismatch
2894944,12623593,664123,mismatch
2867467,12623598,676901,mismatch
2847442,12623599,688406,mismatch
6316378,461687,56125104,mismatch
4241914,55830961,55822898,mismatch
6356287,12693445,774419,mismatch
6356097,12693442,20229008,mismatch
2864131,679000,12634346,mismatch
4674079,55827619,55826845,mismatch
3461582,435295,424717,mismatch
5406112,55814589,55814332,mismatch
2789519,12602601,975300,mismatch
2148961,1103417,1098575,mismatch
2783195,12602600,979196,mismatch
2032457,2266754,2265304,mismatch
2032857,2266755,2265186,mismatch
2799797,12602605,968821,mismatch
360636,56447393,1521890,mismatch
2955159,635669,12635198,mismatch
4890088,55823397,23505898,mismatch
2229411,1302443,1305751,mismatch
4897800,55823390,55830619,mismatch
4898358,55823393,55830101,mismatch
724304,820608,29400285,mismatch
2524597,29340839,716220,mismatch
2953410,12630404,636457,mismatch
8153284,28737353,28737354,mismatch
8153175,28737356,28737358,mismatch
8153175,28737359,28737358,mismatch
2514687,765771,12690489,mismatch
3118003,765775,12692602,mismatch
715839,814811,22528234,mismatch
4915597,55831794,55831921,mismatch
6359950,769834,12688489,mismatch
3182652,12676355,710446,mismatch
5395437,55813472,55814956,mismatch
5393936,55813475,55814436,mismatch
3176672,715721,12679374,mismatch
127077,2254833,2234914,mismatch
3980627,55921054,111870,mismatch
127029,2254831,2236149,mismatch
127033,2254835,2236147,mismatch
126972,2254837,2235716,mismatch
127060,2254834,2236205,mismatch
126808,2254839,2236403,mismatch
3997995,55921051,115185,mismatch
5268156,55831180,55830999,mismatch
5281327,55831181,55831205,mismatch
619477,833656,833658,mismatch
3054533,22528221,804471,mismatch
3050434,22528220,809168,mismatch
3048847,22528226,55848167,mismatch
3042929,22528222,817719,mismatch
3047679,22528227,812423,mismatch
716935,22528229,812897,mismatch
715839,22528224,22528234,mismatch
3050616,22528223,55847821,mismatch
5190539,55835967,55835235,mismatch
3123377,759508,12691289,mismatch
115551,2255193,2249857,mismatch
2577162,1520019,1457859,mismatch
115615,2255190,2221692,mismatch
115222,2255199,2249814,mismatch
115254,2255198,2249439,mismatch
1311225,995120,995123,mismatch
1311207,995129,995156,mismatch
1311225,995124,995123,mismatch
1311225,995122,995123,mismatch
2976768,627127,20199882,mismatch
5106097,28349679,55836526,mismatch
5157635,55834916,55833943,mismatch
5280306,55834913,55836001,mismatch
5164877,55834915,55834280,mismatch
6614374,12671694,628630,mismatch
126256,2229217,2229244,mismatch
4141117,28751569,2523188,mismatch
3526371,55903451,126146,mismatch
2521286,56066072,753807,mismatch
5682364,2506040,55987512,mismatch
3186987,850584,851110,mismatch
2236677,1263868,1265163,mismatch
2939710,12636293,643384,mismatch
2871142,12636290,675276,mismatch
6613635,626630,12671140,mismatch
1150783,1225630,55947916,mismatch
5356773,55815578,55814210,mismatch
3056552,29401927,823341,mismatch
3875080,349047,26794354,mismatch
1694045,1187544,1200022,mismatch
6360688,22661311,12688563,mismatch
6360691,22661312,12688566,mismatch
2029527,2266175,2266688,mismatch
3113577,22661315,12688573,mismatch
5354827,55815322,55813351,mismatch
3104447,778942,20223391,mismatch
5378385,23507297,55813309,mismatch
5378321,23507293,55813533,mismatch
2822443,699417,12622920,mismatch
6360800,20221960,12692566,mismatch
6347774,55821196,23494441,mismatch
2958575,633868,12623477,mismatch
4514194,2421385,23511246,mismatch
5867791,28749594,28749600,mismatch
3007685,601255,56125539,mismatch
3007691,601252,56125754,mismatch
8157232,28741958,28737254,mismatch
6617824,12664854,22756869,mismatch
3120046,12687946,762936,mismatch
2797798,969918,12602270,mismatch
3123682,12687949,758935,mismatch
7159924,55829604,55829514,mismatch
6346824,55829609,55828770,mismatch
7119467,55829606,55829727,mismatch
4988440,55829600,55828678,mismatch
1514879,2212369,2213354,mismatch
1795874,2161852,12687649,mismatch
1795565,2161853,12687656,mismatch
1784853,2161855,12687681,mismatch
4522610,55833863,55835040,mismatch
1790437,2161856,12687683,mismatch
659782,24909350,24907792,mismatch
2908835,658063,12623493,mismatch
6534716,20149983,20106567,mismatch
2741209,55867837,29381442,mismatch
3530259,55914360,117298,mismatch
5887973,56121018,8333,mismatch
6318931,458274,56125109,mismatch
2156691,1097477,28645233,mismatch
2660917,782321,12683371,mismatch
2518456,12689335,759317,mismatch
6348617,55835413,23495410,mismatch
6361292,758061,12694187,mismatch
5120762,55835411,55836165,mismatch
254599,951315,951410,mismatch
3074723,790349,12604740,mismatch
2852054,686018,12636332,mismatch
4914789,55830601,55831942,mismatch
110807,2251404,2251485,mismatch
7932001,35692,20093594,mismatch
3160846,55966327,857349,mismatch
4901923,55830771,55829772,mismatch
3994331,135152,55882914,mismatch
4758041,12590343,12590344,mismatch
6128153,23389281,3838,mismatch
4505259,55833956,55829134,mismatch
6317986,56125222,26803872,mismatch
2803923,709134,12635181,mismatch
4219069,55842765,55842232,mismatch
2959516,12634592,633365,mismatch
2809914,12634591,706011,mismatch
2895910,663593,12634407,mismatch
2913328,656036,12625735,mismatch
3943374,420233,419504,mismatch
3943547,420232,418750,mismatch
3698095,420236,419815,mismatch
3943224,420237,418760,mismatch
2736292,745713,29385725,mismatch
212097,1288894,1475655,mismatch
2736292,745714,29385725,mismatch
5280988,55830599,55829910,mismatch
2821985,699600,12634749,mismatch
2821980,699603,12623603,mismatch
3521628,136506,55912572,mismatch
2886843,12635308,667720,mismatch
2885688,12635309,668209,mismatch
2927510,12635303,649435,mismatch
2895619,12635307,663774,mismatch
2936497,12635302,645017,mismatch
2950722,12635301,637889,mismatch
3075262,789850,12604449,mismatch
3116482,767456,20228938,mismatch
3170227,720955,29339305,mismatch
5351048,55814543,55815271,mismatch
5372118,55814540,55812828,mismatch
4897765,55830592,55833043,mismatch
6361569,768477,12689741,mismatch
3928842,415068,420650,mismatch
2747210,729923,733590,mismatch
3061657,801938,12604500,mismatch
3518676,143942,124601,mismatch
617302,481385,481386,mismatch
2824448,698458,12625623,mismatch
2966911,20074118,559493,mismatch
2966911,20074117,559493,mismatch
5406531,55815570,23503974,mismatch
5354259,55815577,55813108,mismatch
2658804,784022,12684338,mismatch
3111308,23414818,772242,mismatch
5137708,55836320,55836062,mismatch
3007045,601473,55965940,mismatch
2933287,646572,12634356,mismatch
4893901,55829861,55833179,mismatch
6358931,12694084,20226112,mismatch
675565,874356,874087,mismatch
2829582,12622713,696304,mismatch
848679,24907811,24912609,mismatch
5076046,55823119,55823148,mismatch
130114,2232178,2232603,mismatch
4893788,23506200,55830187,mismatch
3074479,790568,12609136,mismatch
3711668,26793226,155775,mismatch
3713667,26793222,155083,mismatch
7126003,55834248,55834662,mismatch
2812516,704754,12623605,mismatch
3060606,819070,29401006,mismatch
3460214,436501,436472,mismatch
2727519,884189,884190,mismatch
5971962,12506522,56071322,mismatch
3063834,800001,12606439,mismatch
1276574,2288787,29110680,mismatch
1217569,2269775,2272624,mismatch
5172886,55834839,55834746,mismatch
3747861,26805563,382801,mismatch
4535674,2396573,55805850,mismatch
3127582,12693707,754951,mismatch
1165183,2208297,2208298,mismatch
2869752,675988,12624040,mismatch
166141,1941344,1942883,mismatch
584596,1951775,1952039,mismatch
2990291,614379,12649996,mismatch
2739349,742212,741390,mismatch
4864983,23506839,55823017,mismatch
3119920,763099,12692207,mismatch
3111865,771751,23413174,mismatch
4716997,55827520,55828340,mismatch
4160110,55841072,55840722,mismatch
3006152,20202451,600189,mismatch
5402338,55814326,55815586,mismatch
5397705,55814322,55813809,mismatch
5362701,55814324,55813875,mismatch
5324278,55814329,23505156,mismatch
5406381,55814325,55815154,mismatch
6540936,710290,12676218,mismatch
2088020,1058532,1062262,mismatch
3069305,795163,12607184,mismatch
53654,1428567,1428499,mismatch
2854910,684520,12634639,mismatch
2994139,12649147,611333,mismatch
3404565,426457,458869,mismatch
3457503,460342,439936,mismatch
2878342,671444,12635310,mismatch
3114226,769556,12694238,mismatch
6361302,760580,12694197,mismatch
2418580,56060986,1486653,mismatch
8096685,55829088,55828617,mismatch
3447296,452716,452717,mismatch
3002782,604043,604030,mismatch
8159135,28737895,28737896,mismatch
450182,24918596,24918449,mismatch
3517270,116036,146471,mismatch
6357589,12690478,762744,mismatch
3700538,26793481,160454,mismatch
1519079,2264881,2261945,mismatch
2518446,759329,759331,mismatch
3060003,819697,29401062,mismatch
6360677,762039,12688551,mismatch
2518429,759346,12690487,mismatch
3519913,141468,55900324,mismatch
2942451,642066,12623482,mismatch
3065626,798456,12609115,mismatch
725024,818842,29400076,mismatch
2894476,664299,12623665,mismatch
3155435,858996,858995,mismatch
5373510,23507098,55812880,mismatch
4904076,55830237,23507266,mismatch
5857339,55812298,23492402,mismatch
3128546,753934,753937,mismatch
4912994,55830231,55831758,mismatch
6362142,753936,12692916,mismatch
5406967,23504115,23504117,mismatch
3693198,419687,420504,mismatch
3693220,419681,420374,mismatch
1609345,55946710,1226017,mismatch
1606807,55946717,1226136,mismatch
6361071,12692730,751977,mismatch
3177278,20137620,715241,mismatch
2738650,23412910,742274,mismatch
4983446,28338963,55959975,mismatch
3123372,759518,12692365,mismatch
1146979,1935458,1925757,mismatch
2847993,688113,12623082,mismatch
2919792,652884,12634803,mismatch
2285449,1344110,56123167,mismatch
3129433,12695166,15003730,mismatch
6362448,12695167,29371712,mismatch
2787388,977217,12602820,mismatch
3461340,56125201,457292,mismatch
3659415,370226,26809830,mismatch
2955050,635727,12624173,mismatch
3060654,29401328,819021,mismatch
5908719,23403865,55998610,mismatch
6317801,55944245,56125269,mismatch
3164188,29341579,726147,mismatch
2800328,968347,12602371,mismatch
2515914,763463,12689050,mismatch
4023081,55902541,55895860,mismatch
3119384,763735,12690009,mismatch
778901,861395,55966764,mismatch
3398115,56073297,459678,mismatch
4023234,55894027,55891009,mismatch
6316767,56125200,427924,mismatch
1709627,1175757,56121419,mismatch
2515130,764200,20227928,mismatch
3980042,55901722,55896541,mismatch
118367,2248955,2246022,mismatch
1692702,56121292,1188549,mismatch
1703051,56121296,1199440,mismatch
4160745,55842172,55841783,mismatch
136025,2225551,2254561,mismatch
3168833,721912,722119,mismatch
3169096,721916,12678619,mismatch
3169097,721915,20139852,mismatch
2523592,721917,23388158,mismatch
3119699,763438,12691491,mismatch
3345190,18474,20094031,mismatch
2511269,29372785,773269,mismatch
124817,2238778,2254906,mismatch
4025370,55920188,55919506,mismatch
115480,2249920,2221924,mismatch
257323,956703,956705,mismatch
257323,956708,956705,mismatch
6358783,22661461,12693930,mismatch
4712025,55827039,23498719,mismatch
137161,2223957,2223967,mismatch
3122249,760775,12689485,mismatch
3490017,109148,109150,mismatch
4006783,55908963,123195,mismatch
3514783,55896490,55895608,mismatch
2917698,654084,12623551,mismatch
5032000,23496049,55822532,mismatch
6166602,1804,23389412,mismatch
2312907,1476323,1476318,mismatch
203387,1477790,1477789,mismatch
1270949,2290690,2290692,mismatch
2865331,12623853,678374,mismatch
2834313,12623858,693908,mismatch
2856222,12623854,683800,mismatch
3075766,789397,12609533,mismatch
2879335,12623850,670967,mismatch
2871964,12623851,674761,mismatch
4914764,55830328,55830895,mismatch
2874642,673312,12625708,mismatch
3198467,530368,55869218,mismatch
1035703,1552479,1550198,mismatch
2918234,653807,12622834,mismatch
2918232,653809,12635092,mismatch
5580926,55818672,55820065,mismatch
3939035,403489,420666,mismatch
1788694,2136584,12685586,mismatch
5123901,55835906,55835908,mismatch
623461,829698,830046,mismatch
2818495,12623725,701655,mismatch
2810336,12623727,705777,mismatch
2812958,12623726,704535,mismatch
2810184,12623728,705863,mismatch
2819103,12623723,701237,mismatch
2818653,12623724,701555,mismatch
2832887,12623722,694616,mismatch
2837250,12623721,692704,mismatch
2261832,750333,29381179,mismatch
3030772,56125561,581403,mismatch
2961283,20073364,562317,mismatch
5910808,29373015,8602,mismatch
6347138,55816332,55817618,mismatch
3058265,821514,29399806,mismatch
2650346,19075,33135,mismatch
3011215,596798,596799,mismatch
3011215,596797,596799,mismatch
2964056,560960,20071390,mismatch
2964052,560962,20074516,mismatch
2964040,560969,20073203,mismatch
2964051,560964,20071941,mismatch
2964051,560963,20071941,mismatch
2955464,635493,12623064,mismatch
1152227,1225473,1225956,mismatch
3456880,440598,440644,mismatch
3529982,56068580,117812,mismatch
1528014,1969397,1969912,mismatch
2518606,12690959,759124,mismatch
2518638,12690955,759083,mismatch
2159662,12506004,12506007,mismatch
3384482,377228,56122775,mismatch
2739574,29381529,741083,mismatch
1037366,1551709,1553564,mismatch
6360357,757416,12692242,mismatch
1735227,1154799,56014360,mismatch
7286670,12684714,784842,mismatch
